Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR039507,4/15/10,5/26/14,6770971,243754956,0,36,134,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039507,SRX018904,tip_cDNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058966,SAMN00011090,simple,381124,Zea mays subsp. mays,tip,,,,,,,no,,,,,CORNELL,SRA012297,,public,691ED08D5ED065C7FC7C5A8D481E22D2,313ADBBC212D4D86BF3ED2F17B727AF0
SRR039508,4/15/10,5/26/14,12516775,438087125,0,35,303,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039508,SRX018904,tip_cDNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058966,SAMN00011090,simple,381124,Zea mays subsp. mays,tip,,,,,,,no,,,,,CORNELL,SRA012297,,public,ED1DED3BE3E04EAAFBC1087EAD372A8F,26FD2B4FE0A9C1CBE0175CDFA0850D1C
SRR039509,4/15/10,5/26/14,10746494,386873784,0,36,260,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039509,SRX018905,mesophyll,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058968,SAMN00011092,simple,381124,Zea mays subsp. mays,mesophyll,,,,,,,no,,,,,CORNELL,SRA012297,,public,F23E24501B6128273DBAC8E236104B54,C623BF37A11DB602030DEC0534AAFFF5
SRR039510,4/15/10,5/26/14,11036314,397307304,0,36,258,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039510,SRX018905,mesophyll,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058968,SAMN00011092,simple,381124,Zea mays subsp. mays,mesophyll,,,,,,,no,,,,,CORNELL,SRA012297,,public,C9F4A5D7CEC43C30EBBE731DA57D6AE4,622D7ED720DBCCD3F305D7DB3195E0CB
SRR039512,4/15/10,5/26/14,9075105,317628675,0,35,215,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039512,SRX018907,bundlesheath_cDNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058967,SAMN00011091,simple,381124,Zea mays subsp. mays,bundle-sheath,,,,,,,no,,,,,CORNELL,SRA012297,,public,D325D6AC1568BA33DFEC1BE7453C1330,8C6ADD18718185DA57CFDE440DA85E43
SRR039514,4/15/10,5/26/14,10794084,388587024,0,36,253,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR039514,SRX018907,bundlesheath_cDNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP002265,PRJNA79627,,79627,SRS058967,SAMN00011091,simple,381124,Zea mays subsp. mays,bundle-sheath,,,,,,,no,,,,,CORNELL,SRA012297,,public,4C36F2B6DD9E9CEA5730668262B674DC,A08B127BE2A283AD92C86EC2F5953A1B
SRR850332,7/28/13,5/14/13,143155853,28696413340,143155853,200,18129,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR850332,SRX1710528,,Bisulfite-Seq,size fractionation,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,SRP022569,PRJNA202919,2,202919,SRS1400672,SAMN01999520,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA072655,,public,2898C3104D55DF479B999476701EE853,8BE95EE4050A37E51682F43F1DBBC3BA
SRR3151733,2/10/16,2/8/16,11248435,562421750,0,50,347,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151733,SRX1564776,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279082,SAMN04479308,simple,4577,Zea mays,GSM2055763,,,,,,,no,,,,,GEO,SRA349896,,public,407F45B4E24A6604141BDBAE4E7F86C7,9EB788B553A5D3928E66D12291EE5C62
SRR3151734,2/10/16,2/8/16,9415654,470782700,0,50,289,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151734,SRX1564777,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279081,SAMN04479313,simple,4577,Zea mays,GSM2055764,,,,,,,no,,,,,GEO,SRA349896,,public,15A43BD52584B8791D7B380AEBEE5AE9,9EAA5DC5767E397C75ADDB55392F9A27
SRR3151735,2/10/16,2/8/16,9553456,477672800,0,50,295,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151735,SRX1564778,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279080,SAMN04479314,simple,4577,Zea mays,GSM2055765,,,,,,,no,,,,,GEO,SRA349896,,public,3847F40ACB669D2784A2ED1E0C7A9F5B,0AA3D81AEE05C682FDCC15B8DF0C8186
SRR3151736,2/10/16,2/8/16,8868292,443414600,0,50,274,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151736,SRX1564779,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279079,SAMN04479315,simple,4577,Zea mays,GSM2055766,,,,,,,no,,,,,GEO,SRA349896,,public,6C180A502AD4C598D25B826A33C35DF8,C044271705C4EB384C89F1B15F7641AC
SRR3151737,2/10/16,2/8/16,12307708,615385400,0,50,380,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151737,SRX1564780,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279078,SAMN04479318,simple,4577,Zea mays,GSM2055767,,,,,,,no,,,,,GEO,SRA349896,,public,206E07494E294A4A4B84E8D5ABF7818D,D82113B13007241630BAFF4755F9D211
SRR3151738,2/10/16,2/8/16,7923628,396181400,0,50,204,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151738,SRX1564781,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279077,SAMN04479319,simple,4577,Zea mays,GSM2055768,,,,,,,no,,,,,GEO,SRA349896,,public,0CE7246A6B0E35978E4AE772771E3D22,0EFD80CB5CA79257BC8C8D9FD4C8369C
SRR3151739,2/10/16,2/8/16,6960389,348019450,0,50,173,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151739,SRX1564781,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279077,SAMN04479319,simple,4577,Zea mays,GSM2055768,,,,,,,no,,,,,GEO,SRA349896,,public,3DB00699640F36ACC5BBE21C87A90786,4FE6101C4D9D951DE91BB24C39D414B6
SRR3151740,2/10/16,2/8/16,11834533,591726650,0,50,365,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151740,SRX1564781,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279077,SAMN04479319,simple,4577,Zea mays,GSM2055768,,,,,,,no,,,,,GEO,SRA349896,,public,CA215971F60F01792103952342E72A63,DF2E9FAEFF1BE1171EE5775862018569
SRR3151741,2/10/16,2/8/16,13591958,679597900,0,50,421,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151741,SRX1564782,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279076,SAMN04479320,simple,4577,Zea mays,GSM2055769,,,,,,,no,,,,,GEO,SRA349896,,public,696BB205095720F6707B207C5AA3B3D5,A6B61D864F317D64846A13C939085E87
SRR3151742,2/10/16,2/8/16,12557043,627852150,0,50,386,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151742,SRX1564783,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279075,SAMN04479323,simple,4577,Zea mays,GSM2055770,,,,,,,no,,,,,GEO,SRA349896,,public,E8417BE6DEA0B184A1DC8775879D31DF,89EE68564DC2FF143F9CD9A7A283A9F7
SRR3151743,2/10/16,2/8/16,14389661,719483050,0,50,444,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151743,SRX1564784,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279074,SAMN04479325,simple,4577,Zea mays,GSM2055771,,,,,,,no,,,,,GEO,SRA349896,,public,140F63C7B7FD8D72CE9EE65D1D719A2D,692DBFCB5BEBF1D3CFC7FFFAC56C5B18
SRR3151744,2/10/16,2/8/16,6620805,331040250,0,50,203,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3151744,SRX1564785,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069759,PRJNA311163,,311163,SRS1279073,SAMN04479327,simple,4577,Zea mays,GSM2055772,,,,,,,no,,,,,GEO,SRA349896,,public,CFBB1153027532597D81D35C2A166345,8337763FDC93DDA130ADE375F2AAC758
SRR3171787,3/7/16,2/17/16,7066792,1045885216,7066792,148,704,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3171787,SRX1586948,BrZ133DSC-mzSP5Mz1,WGS,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP069878,PRJNA304592,,304592,SRS1297488,SAMN04309073,simple,40085,Diatraea saccharalis,BrZ133DSC,,,,,,,no,,,,,,SRA354309,,public,4146C52821AFB8D24C1226E99EB8D545,9A3ED0E980896600BA2CCA0630A75B0C
SRR3171788,3/7/16,2/17/16,372767,55169516,372767,148,36,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3171788,SRX1586949,BrZ188DSC-mzSP6Mz2,WGS,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP069878,PRJNA304592,,304592,SRS1297487,SAMN04309074,simple,40085,Diatraea saccharalis,BrZ188DSC,,,,,,,no,,,,,,SRA354309,,public,8F9BAF39AA9F2443182FD796F44B0903,67F6B2F774686BDA7013DA328C724D6A
SRR3171789,3/7/16,2/17/16,11820606,1749449688,11820606,148,1177,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3171789,SRX1586950,BrZ138DSC-mzMG11Mz3,WGS,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP069878,PRJNA304592,,304592,SRS1297489,SAMN04309075,simple,40085,Diatraea saccharalis,BrZ138DSC,,,,,,,no,,,,,,SRA354309,,public,1BB7FE8643B8148EB2F57510D2A955BB,D06B9F880495CDC7ED2CB02CA212393C
SRR3190002,2/29/16,2/29/16,26332158,4739788440,26332158,180,2910,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3190002,SRX1601957,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,90,0,ILLUMINA,Illumina HiSeq 2000,SRP070859,PRJNA312732,,312732,SRS1311807,SAMN04517435,simple,4577,Zea mays,maize B73 drought  tolerance control,,,,,,,no,,,,,NORTHWEST A&F UNIVERSITY,SRA357699,,public,D2539C8F13C4DE2901299ADE8ADF49F6,19AE41D2DA92644AA4B7A5D2DC8FB873
SRR3192856,2/29/16,2/28/16,26439496,4759109280,26439496,180,2907,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3192856,SRX1603782,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,90,0,ILLUMINA,Illumina HiSeq 2000,SRP070859,PRJNA312732,,312732,SRS1313562,SAMN04517434,simple,4577,Zea mays,maize B73 drought  tolerance,,,,,,,no,,,,,NORTHWEST A&F UNIVERSITY,SRA357699,,public,728E54762C5994092472F45A3A30B4BC,B8E32BBEB7905370A5FF7DC6E082AAEB
SRR3189982,3/3/16,3/2/16,214791684,21693960084,0,101,14689,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189982,SRX1602018,500AP1_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311870,SAMN04517511,simple,4577,Zea mays,D1KLDACXX_1,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,87E914DB642BC849C367C7130F19C90A,F0648728AB24990299C07B8D986F5C9A
SRR3189985,3/3/16,3/3/16,206093081,20815401181,0,101,12940,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189985,SRX1602028,500AP2_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311878,SAMN04517512,simple,4577,Zea mays,D1KLDACXX_2,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,D082705440CAE13774AA027418C0BC46,EAD7DFB0D8CC828A60F7C1CDF3E758CA
SRR3189987,3/3/16,3/3/16,189625414,19152166814,0,101,11784,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189987,SRX1602029,500APPLUS_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311880,SAMN04517513,simple,4577,Zea mays,D1KLDACXX_6,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,949438BE8D858FB6B40C8CC6D3405483,9F3069F92D9EDA9C1493D4F1201956C6
SRR3189989,3/3/16,2/29/16,184354973,18619852273,0,101,11825,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189989,SRX1602030,500AP3_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311881,SAMN04517514,simple,4577,Zea mays,C49VNACXX_1,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,780B953C217C40842B91F4F6047504AE,4A863C9B9591D3B0A14C9D7B45FB2CBB
SRR3189990,3/3/16,2/29/16,233080414,23541121814,0,101,15948,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189990,SRX1602031,500AP4_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311882,SAMN04517515,simple,4577,Zea mays,C49VNACXX_2,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,AF2A52FFE307C5596CE168AD5909051D,0EB3610492369E204EAF1EAA8AE80D73
SRR3189995,3/3/16,3/1/16,226904488,22917353288,0,101,15377,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189995,SRX1602032,500AP5_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311883,SAMN04517516,simple,4577,Zea mays,C49VNACXX_3,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,EDC81A8CEDDF26F35E2876914B35A2A3,755EB35B38A16FF16D04505F92DD20E9
SRR3189996,3/3/16,3/1/16,250171033,25267274333,0,101,17027,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189996,SRX1602033,96AP1_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311884,SAMN04517517,simple,4577,Zea mays,d29b8acxx_6,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,D81993F2AD3A48FFD9EAC22DA99EA44C,236A4EB6042647F02F5EA40D511607D7
SRR3189999,3/3/16,3/2/16,281535211,28435056311,0,101,18302,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3189999,SRX1602034,96AP2_library,WGS,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070875,PRJNA312736,,312736,SRS1311885,SAMN04517518,simple,4577,Zea mays,d29b8acxx_7,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA357713,,public,D3990C22F0151F269C6C02D6813D0CAD,DE558EC4230FF125F48ED6C86650CFFB
SRR3284473,3/25/16,3/23/16,26239190,6559797500,26239190,250,2852,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284473,SRX1655615,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356008,SAMN04574803,simple,4577,Zea mays,GSM2096531,,,,,,,no,,,,,GEO,SRA392890,,public,672332E62E954AE73100293FF0D0404F,3459BD032BFAB61AF82D475F18D5D9D6
SRR3284474,3/25/16,3/23/16,33112135,8278033750,33112135,250,3470,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284474,SRX1655616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356007,SAMN04574804,simple,4577,Zea mays,GSM2096532,,,,,,,no,,,,,GEO,SRA392890,,public,0B0554C35550680AAF1740F318B62D0A,105604208F3B9F8E6231A6CB1D8569D2
SRR3284475,3/25/16,3/23/16,26006092,6501523000,26006092,250,2732,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284475,SRX1655617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356006,SAMN04574805,simple,4577,Zea mays,GSM2096533,,,,,,,no,,,,,GEO,SRA392890,,public,81A253F5FF5E3C41196C0EF5A0749D21,60224AF08386C2C9DFF019F3971A26B4
SRR3284476,3/25/16,3/23/16,29850742,7462685500,29850742,250,3154,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284476,SRX1655618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356004,SAMN04574806,simple,4577,Zea mays,GSM2096534,,,,,,,no,,,,,GEO,SRA392890,,public,233E7AD586A19717D9127DDF19DBE54F,EC65226C18979DE16C3BD9F3A8329031
SRR3284477,3/25/16,3/23/16,26762849,6690712250,26762849,250,2816,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284477,SRX1655619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356005,SAMN04574807,simple,4577,Zea mays,GSM2096535,,,,,,,no,,,,,GEO,SRA392890,,public,D5A5C2F97562F879954787CD87C2F579,EE8CB115C87E67D72FFF24BF2CFC3DA0
SRR3284478,3/25/16,3/23/16,23886348,5971587000,23886348,250,2511,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284478,SRX1655620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356003,SAMN04574808,simple,4577,Zea mays,GSM2096536,,,,,,,no,,,,,GEO,SRA392890,,public,DBF97A2DADAD78DB6C1D4C2D4F6F01A4,E658827A248262761445360C4913483C
SRR3284479,3/25/16,3/23/16,27766254,6941563500,27766254,250,2943,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284479,SRX1655621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356002,SAMN04574809,simple,4577,Zea mays,GSM2096537,,,,,,,no,,,,,GEO,SRA392890,,public,31C33D2C2E65926782A6A81FA3358268,ADD0661613B0EF808A020FE6B1858020
SRR3284480,3/25/16,3/23/16,23467117,5866779250,23467117,250,2500,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284480,SRX1655622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356001,SAMN04574810,simple,4577,Zea mays,GSM2096538,,,,,,,no,,,,,GEO,SRA392890,,public,6AD7342C2D1D3866829D66439C8EB79F,C35326A973C11EAAD8D8F211EC96F973
SRR3284481,3/25/16,3/23/16,29011745,7252936250,29011745,250,3088,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284481,SRX1655623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1356000,SAMN04574811,simple,4577,Zea mays,GSM2096539,,,,,,,no,,,,,GEO,SRA392890,,public,5928E4F329071FDEDF7D5CF2CCF88748,EB54D88F977861A43FDFD45802D2ABF2
SRR3284482,3/25/16,3/23/16,24582049,6145512250,24582049,250,2708,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284482,SRX1655624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1355998,SAMN04574812,simple,4577,Zea mays,GSM2096540,,,,,,,no,,,,,GEO,SRA392890,,public,1A083E6D65655C2A17BFAA08AC38E36E,CEAAFADF0B17E7066C6C93BA250944DD
SRR3284483,3/25/16,3/23/16,26149457,6537364250,26149457,250,2816,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284483,SRX1655625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1355999,SAMN04574813,simple,4577,Zea mays,GSM2096541,,,,,,,no,,,,,GEO,SRA392890,,public,1BB1906AC1F11E7793F130381B1B7A52,68F05198CB623B6C6ACF3F49AD1D7A56
SRR3284484,3/25/16,3/23/16,24175593,6043898250,24175593,250,2653,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3284484,SRX1655626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072207,PRJNA316069,,316069,SRS1355997,SAMN04574814,simple,4577,Zea mays,GSM2096542,,,,,,,no,,,,,GEO,SRA392890,,public,27E58FEB3F60C39F04B81B0325E335F9,A48DEBF0E9ADF4B98C122374E756A40A
SRR3329316,4/9/16,4/4/16,26743862,5348772400,26743862,200,3709,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329316,SRX1676903,0B-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372630,SAMN04599304,simple,4577,Zea mays,Zea mays 14day leaf_B73+0B_1,,,,,,,no,,,,,,SRA403952,,public,1FBEA4D41DD894CBBEC4459A9B7E16E0,072A965A222C449C5175C803CC4937EC
SRR3329317,4/9/16,4/4/16,18969883,3793976600,18969883,200,2530,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329317,SRX1676904,0B-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372631,SAMN04599305,simple,4577,Zea mays,Zea mays 14day leaf_B73+0B_2,,,,,,,no,,,,,,SRA403952,,public,59DFD997F3F6E89F5EC01B3AB0097F08,2372E329978B3F609003D4859FA34A11
SRR3329318,4/9/16,4/4/16,18245555,3649111000,18245555,200,2308,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329318,SRX1676905,0B-3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372632,SAMN04599306,simple,4577,Zea mays,Zea mays 14day leaf_B73+0B_3,,,,,,,no,,,,,,SRA403952,,public,EF54AFA0518099B5394677F47419DC59,E45DBFEBF1ACDCCD74F9955970C25EA8
SRR3329319,4/9/16,4/4/16,27036134,5407226800,27036134,200,3564,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329319,SRX1676906,1B-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372633,SAMN04599307,simple,4577,Zea mays,Zea mays 14day leaf_B73+1B_1,,,,,,,no,,,,,,SRA403952,,public,BD18ADE80CD6677C40CA035898009F26,25F7861382467EB417E25D994266247D
SRR3329320,4/9/16,4/4/16,20431261,4086252200,20431261,200,2583,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329320,SRX1676907,1B-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372634,SAMN04599308,simple,4577,Zea mays,Zea mays 14day leaf_B73+1B_2,,,,,,,no,,,,,,SRA403952,,public,9E23AE42ECBE8A674C1F1E47AC442D10,F4A0002E46C3C4739F08A5723B328BCC
SRR3329321,4/9/16,4/4/16,19995537,3999107400,19995537,200,2532,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329321,SRX1676908,1B-3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372635,SAMN04599309,simple,4577,Zea mays,Zea mays 14day leaf_B73+1B_3,,,,,,,no,,,,,,SRA403952,,public,D0D178B2B8057200CE6489F34B624BD9,B526CD8A901CCE4A3B2C096EDAC6FB60
SRR3329322,4/9/16,4/4/16,25406915,5081383000,25406915,200,3311,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR3329322,SRX1676910,6B-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072810,PRJNA317037,,317037,SRS1372637,SAMN04599310,simple,4577,Zea mays,Zea mays 14day leaf_B73+6B_1,,,,,,,no,,,,,,SRA403952,,public,E851218E6C45891FA86F5F4F3FCC667F,BE325B1748EE68AA2A79C15D3F1542A7
