Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1507199,2015-05-20,2014-07-04,281029167,56767891734,281029167,202,36991,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507199,SRX646325,ST-DE02,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,0261BC21100C002F564D820DEBE259BC,650DA7B700BA0E1F6DDC73CFBCD5ED2E
SRR1507200,2015-05-20,2014-07-05,217401796,43915162792,217401796,202,28497,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507200,SRX646326,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,1BA035348F9D3837563344772670F563,ADEB72CF83C383A4252C058C8DDA2256
SRR1507201,2015-05-20,2014-07-05,243642414,49215767628,243642414,202,32715,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507201,SRX646327,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,A0B32D6E728E3BA9C48C8A7DFC6902D0,2EFE73F45D7EF8DA8DC37E49DE65C4B0
SRR1507202,2015-05-20,2014-07-05,238676908,48212735416,238676908,202,32951,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507202,SRX646328,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,9DDFA1ADC984CA5FC3CBE33AD04B9266,3B8CD1E7FF704DAC69C4A7EA019FD0DB
SRR1507203,2015-05-20,2014-07-05,269072123,54352568846,269072123,202,35793,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507203,SRX646329,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,2F865BA0FB4EAE07E7A7EA138B092E37,4391ACE530A470CDB9D332694E8E8B90
SRR1507204,2015-05-20,2014-07-06,224336322,45315937044,224336322,202,30311,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507204,SRX646330,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,C638591F62D0519307AD2B929BC56A90,394D0D269A2AB7ECCB7CAB2943E7D253
SRR1507205,2015-05-20,2014-07-06,235417723,47554380046,235417723,202,30656,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507205,SRX646331,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,9DF67D919ADC6685D67CF4685739F3E8,228397C496284BCA497240F1E512AFE0
SRR1507206,2015-05-20,2014-07-06,243456912,49178296224,243456912,202,31780,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1507206,SRX646332,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044069,PRJNA253977,2,253977,SRS654357,SAMN02902913,simple,381124,Zea mays subsp. mays,maize leaf transcriptomes,,,,,,,no,,,,,ACADEMIA SINICA,SRA173384,,public,57BA59505F167A0833F8DED467271FD0,D972FFF498B377CFC5AF50D157C2590A
SRR1508260,2015-03-03,2014-07-07,15711325,3173687650,15711325,202,2001,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508260,SRX647313,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654606,SAMN02903993,simple,4577,Zea mays,GSM1428962,,,,,,,no,,,,,GEO,SRA174372,,public,85985C46D0B2BEDD12A0390ADE52F9E7,22669E98F6349E06E0EE891AA10CBBA3
SRR1508261,2015-03-03,2014-07-07,16413712,3315569824,16413712,202,2350,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508261,SRX647314,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654608,SAMN02903994,simple,4577,Zea mays,GSM1428963,,,,,,,no,,,,,GEO,SRA174372,,public,4677DA8A95D0D480D2C3901603A050F8,3103918126518B5A07333286E4863E08
SRR1508262,2015-03-03,2014-07-07,15301883,3090980366,15301883,202,2156,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508262,SRX647315,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654607,SAMN02903995,simple,4577,Zea mays,GSM1428964,,,,,,,no,,,,,GEO,SRA174372,,public,FB54063F4D1886F4A6C8054EEA944DB3,5773D8BD01DC9C9BFF384A9B6BD599D0
SRR1508263,2015-03-03,2014-07-11,24422143,4933272886,24422143,202,3246,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508263,SRX647316,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654611,SAMN02903996,simple,4577,Zea mays,GSM1428965,,,,,,,no,,,,,GEO,SRA174372,,public,E605B8C34144A136027860AB3294DDDB,B5F96C8A5BBEACDD72344D9D8B06BE23
SRR1508264,2015-03-03,2014-07-11,23398426,4726482052,23398426,202,3259,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508264,SRX647317,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654609,SAMN02903997,simple,4577,Zea mays,GSM1428966,,,,,,,no,,,,,GEO,SRA174372,,public,6DB2CF7841F2813056AC0F4A0F5DCA9E,9DE7E2613DEA968A085567F5F0710A52
SRR1508265,2015-03-03,2014-07-07,26361107,5324943614,26361107,202,3548,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1508265,SRX647318,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044103,PRJNA254472,2,254472,SRS654610,SAMN02903998,simple,4577,Zea mays,GSM1428967,,,,,,,no,,,,,GEO,SRA174372,,public,323CEB80615891ACA5858284D4119BF0,4E7C2F627846FB46221474F70F1852A9
ERR315215,2014-07-14,2014-07-14,18345,1243924,0,67,1,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315215,ERX288363,C1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326108,SAMEA2152605,simple,4577,Zea mays,1,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,9F937169AB1B4615A9BD0A5535EDA84D,D82A18142F90C4E7FCBC607C7190179F
ERR315216,2014-07-14,2014-07-14,156332,11139535,0,71,9,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315216,ERX288364,C2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326109,SAMEA2149906,simple,4577,Zea mays,2,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,64BAC146D3990463FF1ED2A791F6448A,81DEDD0CD0072A3E2A25192CB98D82A6
ERR315217,2014-07-14,2014-07-14,65648,4371873,0,66,3,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315217,ERX288365,G1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326110,SAMEA2162789,simple,4577,Zea mays,3,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,9C69A2BF16CEDACF448B427D55C29A77,D1642309065AC295E164BE744147ABE4
ERR315218,2014-07-14,2014-07-14,106950,7112002,0,66,6,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315218,ERX288366,G2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326111,SAMEA2147900,simple,4577,Zea mays,4,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,77B8FB45CCAB97F627ACD98EA6964634,894ABE14135B87A52B81722868997C83
ERR315219,2014-07-14,2014-07-14,41990,2794373,0,66,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315219,ERX288367,PG1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326112,SAMEA2155800,simple,4577,Zea mays,5,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,768258FDAF9452331191E65C13EEFB4B,5D94C434292406CDEBD0C95AA1C69254
ERR315220,2014-07-14,2014-07-14,54711,3625432,0,66,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315220,ERX288368,PG2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326113,SAMEA2144205,simple,4577,Zea mays,6,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,FF670929E4E711D4912F5781E44E54D8,BFC4ECA6C9AE8453D9D3BDC9825706A4
ERR315221,2014-07-14,2014-07-14,18550,1221409,0,65,1,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315221,ERX288369,MSG1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326114,SAMEA2154856,simple,4577,Zea mays,7,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,1E1AEB586F7D532CF763BD3960606A46,A458D1E1F85A664B6E1A23037F59B5D4
ERR315222,2014-07-14,2014-07-14,60632,3982828,0,65,3,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315222,ERX288370,MSG2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326115,SAMEA2146114,simple,4577,Zea mays,8,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,10E2E895F058D56FE1E827483D70AA43,EBAA50771797053F2507F41B7D444066
ERR315223,2014-07-14,2014-07-14,12256,798988,0,65,0,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315223,ERX288371,ATG1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326116,SAMEA2153878,simple,4577,Zea mays,9,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,7F739C1F69F33CA496D38B2E8FDFC206,20160C32A4494DC4903356091411A757
ERR315224,2014-07-14,2014-07-14,71082,4680677,0,65,3,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315224,ERX288372,ATG2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326117,SAMEA2152411,simple,4577,Zea mays,10,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,148D7CDAB808BB69A49C4CD9D9BDFDB3,5B6D0457A62762D5197CBDEE2D44E725
ERR315225,2014-07-14,2014-07-14,7358,459121,0,62,0,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315225,ERX288373,AIM1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326118,SAMEA2153614,simple,4577,Zea mays,11,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,6EF377281F5F6FF095CBD4B12F6F0A7E,F1195D173DC3ADEC470BA3FE42E39E5B
ERR315226,2014-07-14,2014-07-14,66900,4353497,0,65,3,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR315226,ERX288374,AIM2,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,ERP003609,PRJEB4333,,255287,ERS326119,SAMEA2149663,simple,4577,Zea mays,12,,,,,,,no,,,,,CNB/CSIC,ERA239868,,public,183ACAA85624CFA9B064C14F937DF464,87E3651C053D179E697938379CCDEFD4
SRR1515165,2014-07-18,2014-07-15,4000000,404000000,0,101,239,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1515165,SRX652770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044346,PRJNA255338,,255338,SRS660357,SAMN02911630,simple,4577,Zea mays,Maize kernel transcriptome,,,,,not applicable,,no,,,,,UNIVERSITY OF FLORIDA,SRA175107,,public,5C08C22178885835B99BEC193AF627AE,788FA3F838E72C3BB8C84C09F71DBFD0
SRR1519081,2014-07-18,2014-07-17,4000000,404000000,0,101,245,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1519081,SRX652770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044346,PRJNA255338,,255338,SRS660357,SAMN02911630,simple,4577,Zea mays,Maize kernel transcriptome,,,,,not applicable,,no,,,,,UNIVERSITY OF FLORIDA,SRA175107,,public,EADE3D3B40106504CD1BD35344589650,7F6CA6DFA4CDE2F052372D96A18BB4AA
SRR1209395,2014-06-24,2014-03-31,11337249,1655238354,0,146,855,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209395,SRX504013,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584131,SAMN02709907,simple,4577,Zea mays,reads_3_index3,,,,,,,no,,,,,,SRA149692,,public,5CB0E7E9814C6B7401D3EB18909EF526,F7C15E55191C0362DED30498F284CEB8
SRR1209396,2014-06-24,2014-03-31,23338101,3407362746,0,146,1761,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209396,SRX504014,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584132,SAMN02709908,simple,4577,Zea mays,reads_3_index8,,,,,,,no,,,,,,SRA149692,,public,88E338070F78A88FC7BA59A382CBF5D2,5DE54C3F57ED5AA9BD33DB923886EC3A
SRR1209397,2014-06-24,2014-03-31,10627083,1551554118,0,146,792,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209397,SRX504015,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584133,SAMN02709909,simple,4577,Zea mays,reads_3_index9,,,,,,,no,,,,,,SRA149692,,public,D265350BD050399F69DB0FC0EB6C12B8,5372C447AB2CB2B08ED2A77125A48038
SRR1209398,2014-06-24,2014-03-31,22606675,3300574550,0,146,1492,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209398,SRX504016,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584134,SAMN02709910,simple,4577,Zea mays,reads_4_index1,,,,,,,no,,,,,,SRA149692,,public,8A2AB995B223295BC4C72BEF3BE8FEB9,D39E1AA979A79818883DD241A0A9F307
SRR1209399,2014-06-24,2014-03-31,16237055,2370610030,0,146,1082,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209399,SRX504017,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584135,SAMN02709911,simple,4577,Zea mays,reads_4_index3,,,,,,,no,,,,,,SRA149692,,public,C4D991858B61DC91BE2F40916A48A6E9,A121344E234D3B6F560CFD97B1723C50
SRR1209400,2014-06-24,2014-03-31,8260770,1206072420,0,146,546,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209400,SRX504018,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584136,SAMN02709912,simple,4577,Zea mays,reads_4_index8,,,,,,,no,,,,,,SRA149692,,public,CD2878390DF8B21D311D3C2BDEA259B4,10E28502672418DEF5F97A4BF5E3B585
SRR1209401,2014-06-24,2014-03-31,15164040,2213949840,0,146,1001,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1209401,SRX504019,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP040721,PRJNA242907,,242907,SRS584137,SAMN02709913,simple,4577,Zea mays,reads_4_index9,,,,,,,no,,,,,,SRA149692,,public,BB2D257420C730DD072E212EEDCFC100,BECD1CB791825FBDC9AD1B058D4F4F2C
SRR1213570,2015-11-27,2014-04-03,159282202,32175004804,159282202,202,19691,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1213570,SRX507803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040808,PRJNA243365,2,243365,SRS586712,SAMN02716024,simple,381124,Zea mays subsp. mays,GSM1361875,,,,,,,no,,,,,GEO,SRA150746,,public,9ED3FEF53AB92C6758483E37F8BF610A,23A999EE3FC85F8E81C082B5385000D6
SRR1213571,2015-11-27,2014-04-03,177222723,35798990046,177222723,202,22321,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1213571,SRX507804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040808,PRJNA243365,2,243365,SRS586713,SAMN02716027,simple,381124,Zea mays subsp. mays,GSM1361876,,,,,,,no,,,,,GEO,SRA150746,,public,1C115153F633800DF218F4568EC835C0,8EDDF8AF5BEAC7D973FEDF2B51B5110E
SRR1213574,2015-11-27,2014-04-03,81971215,8279092715,0,101,5155,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1213574,SRX507805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP040809,PRJNA243366,2,243366,SRS586714,SAMN02716029,simple,381124,Zea mays subsp. mays,GSM1361877,,,,,,,no,,,,,GEO,SRA150749,,public,C0B8794AB1975BE9C65F8A525ACC614C,6569214320743D0149AED46F86AB39C0
SRR1213575,2015-11-27,2014-04-03,108274950,10935769950,0,101,6781,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1213575,SRX507806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP040809,PRJNA243366,2,243366,SRS586715,SAMN02716026,simple,381124,Zea mays subsp. mays,GSM1361878,,,,,,,no,,,,,GEO,SRA150749,,public,986CF50351F63D17C9CBE38160BB1C74,782796012A8B87C94FB27D9FF9B1BB2E
SRR1237827,2014-12-10,2014-12-08,26442596,4227899234,24392512,159,2267,assembly,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1237827,SRX516617,CgM5Zm,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP041147,PRJNA244494,,244494,SRS591732,SAMN02726835,simple,31870,Colletotrichum graminicola,Cg_infecting_Zm_RNA_Seq,,,,,not determined,,no,,,,,UNIVERSITY HALLE/WITTEMBERG,SRA157667,,public,258D4E4EEAC2C2B28C8DE41F2D250B8B,153F41F6CD1250EDF010E812E6F231E5
SRR1262404,2015-07-22,2015-11-30,10117487,495756863,0,49,345,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262404,SRX527303,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597393,SAMN02737210,simple,4577,Zea mays,GSM1374101,,,,,,,no,,,,,GEO,SRA159704,,public,8683BD58D5CD490BE7F4082D3919A18C,3364A5C013C9D60020115F60C666298E
SRR1262405,2015-07-22,2015-11-30,9460472,463563128,0,49,324,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262405,SRX527304,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597394,SAMN02737209,simple,4577,Zea mays,GSM1374102,,,,,,,no,,,,,GEO,SRA159704,,public,7B3AA224FD46AD3817B5CBA2C1ADCF8C,EF15280FD509E5BF8A095B15DE504103
SRR1262406,2015-07-22,2015-11-30,9442271,462671279,0,49,318,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262406,SRX527305,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597395,SAMN02737214,simple,4577,Zea mays,GSM1374103,,,,,,,no,,,,,GEO,SRA159704,,public,8CBE9CF242EF403F493FA54133A64E53,271C35AFDA6BAE7B8356793FE1063FEB
SRR1262407,2015-07-22,2015-11-30,9950549,487576901,0,49,335,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262407,SRX527306,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597396,SAMN02737211,simple,4577,Zea mays,GSM1374104,,,,,,,no,,,,,GEO,SRA159704,,public,01F0370E1D2211550615CCDE7A73FA82,5A40EF37E3CAB296B0F1E39D860BA8BB
SRR1262408,2015-07-22,2015-11-30,6688964,327759236,0,49,212,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262408,SRX527307,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597397,SAMN02737212,simple,4577,Zea mays,GSM1374105,,,,,,,no,,,,,GEO,SRA159704,,public,A3D7E687A084EC4B28C0FEDE1891FB45,F9B329A18950A4F1876889951AD22D24
SRR1262409,2015-07-22,2015-11-30,6356811,311483739,0,49,202,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1262409,SRX527308,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041446,PRJNA245392,,245392,SRS597398,SAMN02737213,simple,4577,Zea mays,GSM1374106,,,,,,,no,,,,,GEO,SRA159704,,public,3B60FBA97D38582E41B168F8F58C8893,8734516AD020D512220C6E6C7014AA02
SRR1270132,2015-07-22,2015-12-09,6077906,297817394,0,49,196,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270132,SRX532681,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601628,SAMN02743858,simple,4577,Zea mays,GSM1378663,,,,,,,no,,,,,GEO,SRA161521,,public,25D75C4852EDBD13F904881820CE7180,22F50277D35DAA5B02A5F28826BD9D16
SRR1270133,2015-07-22,2015-12-09,5820247,285192103,0,49,186,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270133,SRX532682,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601629,SAMN02743859,simple,4577,Zea mays,GSM1378664,,,,,,,no,,,,,GEO,SRA161521,,public,613547DE605E265B786B676C6887B546,62ED9B27E139EC37AE6C5084C3BD8C94
SRR1270134,2015-07-22,2015-12-09,6093811,298596739,0,49,197,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270134,SRX532683,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601630,SAMN02743862,simple,4577,Zea mays,GSM1378665,,,,,,,no,,,,,GEO,SRA161521,,public,DFFFE8452E0CA26B015E590159ECA123,2C2960CB41DEECC147D2691B2C7EED83
SRR1270135,2015-07-22,2015-12-09,5953983,291745167,0,49,193,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270135,SRX532684,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601631,SAMN02743860,simple,4577,Zea mays,GSM1378666,,,,,,,no,,,,,GEO,SRA161521,,public,B35B726FEC90B28276F2110AED2DABD4,93CA5D86DFC92D9E6C5C6FADEC32C115
SRR1270136,2015-07-22,2015-12-09,5945929,291350521,0,49,194,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270136,SRX532685,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601632,SAMN02743861,simple,4577,Zea mays,GSM1378667,,,,,,,no,,,,,GEO,SRA161521,,public,83FC68CAE1C8C2168CA19B753402FF66,D987DA707567ED6AF7F11A5462624708
SRR1270137,2015-07-22,2015-12-09,5907195,289452555,0,49,188,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1270137,SRX532686,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP041666,PRJNA246196,,246196,SRS601633,SAMN02743863,simple,4577,Zea mays,GSM1378668,,,,,,,no,,,,,GEO,SRA161521,,public,3C4173320309348F38CA9A3C6A50C95C,C8ACB12087B45E37CC6BC68618EF62B8
